campaign_member_id,person_record_id,entity_type,campaign_id,campaign_name,campaign_type,member_status,is_responded,response_date,is_automated,is_active,scoring_person_id
CM004053,C00222,Contact,CAM0050,Webinar Campaign 050,Webinar,Attended,True,2025-09-11,False,True,C00222
CM004054,L00324,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Responded,True,2026-04-25,False,True,L00324
CM004055,L00567,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Responded,True,2026-04-25,False,True,L00567
CM004056,C00091,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Responded,True,2026-04-25,False,True,C00091
CM004057,L00324,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Clicked,True,2023-04-01,False,True,L00324
CM004058,L00567,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Clicked,True,2023-04-01,False,True,L00567
CM004059,C00091,Contact,CAM0033,Advertisement Campaign 033,Advertisement,Clicked,True,2023-04-01,False,True,C00091
CM004060,L00324,Lead,CAM0018,Content Syndication Campaign 018,Content Syndication,Sent,False,2024-07-08,False,True,L00324
CM004061,L00567,Lead,CAM0018,Content Syndication Campaign 018,Content Syndication,Sent,False,2024-07-08,False,True,L00567
CM004062,C00091,Contact,CAM0018,Content Syndication Campaign 018,Content Syndication,Sent,False,2024-07-08,False,True,C00091
CM004063,L00022,Lead,CAM0060,Event Campaign 060,Event,Attended,True,2026-04-28,False,True,L00022
CM004064,L00383,Lead,CAM0060,Event Campaign 060,Event,Attended,True,2026-04-28,False,True,C00317
CM004065,C00222,Contact,CAM0060,Event Campaign 060,Event,Attended,True,2026-04-28,False,True,C00222
CM004066,L00022,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-02,False,True,L00022
CM004067,L00383,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-02,False,True,C00317
CM004068,C00222,Contact,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-02,False,True,C00222
CM004069,L00022,Lead,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-04-19,False,True,L00022
CM004070,L00383,Lead,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-04-19,False,True,C00317
CM004071,C00222,Contact,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-04-19,False,True,C00222
CM004072,L00222,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-11-08,True,True,L00222
CM004073,L00341,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-11-08,True,True,L00341
CM004074,L00501,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-11-08,True,True,L00501
CM004075,L00515,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-11-08,True,True,L00515
CM004076,C00371,Contact,CAM0003,Event Campaign 003,Event,Sent,False,2023-11-08,True,False,C00371
CM004077,L00222,Lead,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-20,True,True,L00222
CM004078,L00341,Lead,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-20,True,True,L00341
CM004079,L00501,Lead,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-20,True,True,L00501
CM004080,L00515,Lead,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-20,True,True,L00515
CM004081,C00371,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-20,True,True,C00371
CM004082,L00222,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-23,True,True,L00222
CM004083,L00341,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-23,True,True,L00341
CM004084,L00501,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-23,True,True,L00501
CM004085,L00515,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-23,True,True,L00515
CM004086,C00371,Contact,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-23,True,True,C00371
CM004087,L00222,Lead,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-05-08,True,True,L00222
CM004088,L00341,Lead,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-05-08,True,True,L00341
CM004089,L00501,Lead,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-05-08,True,True,L00501
CM004090,L00515,Lead,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-05-08,True,True,L00515
CM004091,C00371,Contact,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-05-08,True,True,C00371
CM004092,L00222,Lead,CAM0041,Email Campaign 041,Email,Sent,False,2025-04-19,True,True,L00222
CM004093,L00341,Lead,CAM0041,Email Campaign 041,Email,Sent,False,2025-04-19,True,True,L00341
CM004094,L00501,Lead,CAM0041,Email Campaign 041,Email,Sent,False,2025-04-19,True,True,L00501
CM004095,L00515,Lead,CAM0041,Email Campaign 041,Email,Sent,False,2025-04-19,True,True,L00515
CM004096,C00371,Contact,CAM0041,Email Campaign 041,Email,Sent,False,2025-04-19,True,True,C00371
CM004097,L00222,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-24,True,True,L00222
CM004098,L00341,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-24,True,True,L00341
CM004099,L00501,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-24,True,True,L00501
CM004100,L00515,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-24,True,False,L00515
CM004101,C00371,Contact,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-24,True,True,C00371
CM004102,L00222,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-03,True,True,L00222
CM004103,L00341,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-03,True,True,L00341
CM004104,L00501,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-03,True,True,L00501
CM004105,L00515,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-03,True,True,L00515
CM004106,C00371,Contact,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-03,True,True,C00371
CM004107,L00222,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-12-09,False,True,L00222
CM004108,L00341,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-12-09,False,True,L00341
CM004109,L00501,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-12-09,False,True,L00501
CM004110,L00515,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-12-09,False,True,L00515
CM004111,C00371,Contact,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-12-09,False,True,C00371
CM004112,L00222,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-26,True,True,L00222
CM004113,L00341,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-26,True,True,L00341
CM004114,L00501,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-26,True,True,L00501
CM004115,L00515,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-26,True,True,L00515
CM004116,C00371,Contact,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-26,True,True,C00371
CM004117,L00222,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-10,True,True,L00222
CM004118,L00341,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-10,True,True,L00341
CM004119,L00501,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-10,True,False,L00501
CM004120,L00515,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-10,True,True,L00515
CM004121,C00371,Contact,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-10,True,True,C00371
CM004122,L00222,Lead,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-23,True,True,L00222
CM004123,L00341,Lead,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-23,True,True,L00341
CM004124,L00501,Lead,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-23,True,True,L00501
CM004125,L00515,Lead,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-23,True,True,L00515
CM004126,C00371,Contact,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-23,True,True,C00371
CM004127,L00222,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-15,True,True,L00222
CM004128,L00341,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-15,True,True,L00341
CM004129,L00501,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-15,True,True,L00501
CM004130,L00515,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-15,True,True,L00515
CM004131,C00371,Contact,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-15,True,True,C00371
CM004132,L00222,Lead,CAM0019,Webinar Campaign 019,Webinar,No Show,True,2024-06-18,False,True,L00222
CM004133,L00341,Lead,CAM0019,Webinar Campaign 019,Webinar,No Show,True,2024-06-18,False,True,L00341
CM004134,L00501,Lead,CAM0019,Webinar Campaign 019,Webinar,No Show,True,2024-06-18,False,True,L00501
CM004135,L00515,Lead,CAM0019,Webinar Campaign 019,Webinar,No Show,True,2024-06-18,False,True,L00515
CM004136,C00371,Contact,CAM0019,Webinar Campaign 019,Webinar,No Show,True,2024-06-18,False,False,C00371
CM004137,L00222,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-15,True,False,L00222
CM004138,L00341,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-15,True,True,L00341
CM004139,L00501,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-15,True,True,L00501
CM004140,L00515,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-15,True,True,L00515
CM004141,C00371,Contact,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-15,True,True,C00371
CM004142,L00222,Lead,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-29,True,True,L00222
CM004143,L00341,Lead,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-29,True,True,L00341
CM004144,L00501,Lead,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-29,True,True,L00501
CM004145,L00515,Lead,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-29,True,True,L00515
CM004146,C00371,Contact,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-29,True,False,C00371
CM004147,L00222,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-21,True,True,L00222
CM004148,L00341,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-21,True,True,L00341
CM004149,L00501,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-21,True,True,L00501
CM004150,L00515,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-21,True,True,L00515
CM004151,C00371,Contact,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-21,True,False,C00371
CM004152,L00149,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Responded,True,2024-04-09,False,True,C00126
CM004153,L00222,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Responded,True,2024-04-09,False,True,L00222
CM004154,L00341,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Responded,True,2024-04-09,False,True,L00341
CM004155,L00501,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Responded,True,2024-04-09,False,True,L00501
CM004156,L00515,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Responded,True,2024-04-09,False,False,L00515
CM004157,C00019,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Clicked,True,2026-04-21,False,True,C00019
CM004158,C00219,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Clicked,True,2026-04-21,False,True,C00219
CM004159,C00269,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Clicked,True,2026-04-21,False,True,C00269
CM004160,C00019,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Clicked,True,2024-04-11,False,True,C00019
CM004161,C00219,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Clicked,True,2024-04-11,False,True,C00219
CM004162,C00269,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Clicked,True,2024-04-11,False,True,C00269
CM004163,C00019,Contact,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-17,False,True,C00019
CM004164,C00219,Contact,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-17,False,True,C00219
CM004165,C00269,Contact,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-17,False,True,C00269
CM004166,L00202,Lead,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-06-30,True,True,C00132
CM004167,L00263,Lead,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-06-30,True,True,L00263
CM004168,L00266,Lead,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-06-30,True,True,L00266
CM004169,L00374,Lead,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-06-30,True,True,L00374
CM004170,L00519,Lead,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-06-30,True,True,L00519
CM004171,L00527,Lead,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-06-30,True,True,C00188
CM004172,L00202,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-14,True,True,C00132
CM004173,L00263,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-14,True,True,L00263
CM004174,L00266,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-14,True,False,L00266
CM004175,L00374,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-14,True,True,L00374
CM004176,L00519,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-14,True,True,L00519
CM004177,L00527,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-14,True,True,C00188
CM004178,L00202,Lead,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-08,True,True,C00132
CM004179,L00263,Lead,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-08,True,True,L00263
CM004180,L00266,Lead,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-08,True,True,L00266
CM004181,L00374,Lead,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-08,True,True,L00374
CM004182,L00519,Lead,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-08,True,True,L00519
CM004183,L00527,Lead,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-08,True,True,C00188
CM004184,L00202,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-06,False,True,C00132
CM004185,L00263,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-06,False,True,L00263
CM004186,L00266,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-06,False,True,L00266
CM004187,L00374,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-06,False,True,L00374
CM004188,L00519,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-06,False,True,L00519
CM004189,L00527,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-06,False,True,C00188
CM004190,L00202,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2024-12-22,False,True,C00132
CM004191,L00263,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2024-12-22,False,True,L00263
CM004192,L00266,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2024-12-22,False,True,L00266
CM004193,L00374,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2024-12-22,False,True,L00374
CM004194,L00519,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2024-12-22,False,True,L00519
CM004195,L00527,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2024-12-22,False,True,C00188
CM004196,L00202,Lead,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-17,True,False,C00132
CM004197,L00263,Lead,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-17,True,True,L00263
CM004198,L00266,Lead,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-17,True,True,L00266
CM004199,L00374,Lead,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-17,True,True,L00374
CM004200,L00519,Lead,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-17,True,True,L00519
CM004201,L00527,Lead,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-17,True,True,C00188
CM004202,L00202,Lead,CAM0025,Event Campaign 025,Event,Sent,False,2023-03-20,True,True,C00132
CM004203,L00263,Lead,CAM0025,Event Campaign 025,Event,Sent,False,2023-03-20,True,True,L00263
CM004204,L00266,Lead,CAM0025,Event Campaign 025,Event,Sent,False,2023-03-20,True,True,L00266
CM004205,L00374,Lead,CAM0025,Event Campaign 025,Event,Sent,False,2023-03-20,True,True,L00374
CM004206,L00519,Lead,CAM0025,Event Campaign 025,Event,Sent,False,2023-03-20,True,True,L00519
CM004207,L00527,Lead,CAM0025,Event Campaign 025,Event,Sent,False,2023-03-20,True,True,C00188
CM004208,L00202,Lead,CAM0051,Webinar Campaign 051,Webinar,Sent,False,2025-03-11,True,True,C00132
CM004209,L00263,Lead,CAM0051,Webinar Campaign 051,Webinar,Sent,False,2025-03-11,True,True,L00263
CM004210,L00266,Lead,CAM0051,Webinar Campaign 051,Webinar,Sent,False,2025-03-11,True,True,L00266
CM004211,L00374,Lead,CAM0051,Webinar Campaign 051,Webinar,Sent,False,2025-03-11,True,True,L00374
CM004212,L00519,Lead,CAM0051,Webinar Campaign 051,Webinar,Sent,False,2025-03-11,True,True,L00519
CM004213,L00527,Lead,CAM0051,Webinar Campaign 051,Webinar,Sent,False,2025-03-11,True,True,C00188
CM004214,L00202,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-20,True,True,C00132
CM004215,L00263,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-20,True,True,L00263
CM004216,L00266,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-20,True,True,L00266
CM004217,L00374,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-20,True,True,L00374
CM004218,L00519,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-20,True,True,L00519
CM004219,L00527,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-20,True,True,C00188
CM004220,L00202,Lead,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-29,True,True,C00132
CM004221,L00263,Lead,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-29,True,True,L00263
CM004222,L00266,Lead,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-29,True,True,L00266
CM004223,L00374,Lead,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-29,True,True,L00374
CM004224,L00519,Lead,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-29,True,True,L00519
CM004225,L00527,Lead,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-29,True,True,C00188
CM004226,L00202,Lead,CAM0022,Event Campaign 022,Event,Registered,True,2024-05-22,False,True,C00132
CM004227,L00263,Lead,CAM0022,Event Campaign 022,Event,Registered,True,2024-05-22,False,True,L00263
CM004228,L00266,Lead,CAM0022,Event Campaign 022,Event,Registered,True,2024-05-22,False,False,L00266
CM004229,L00374,Lead,CAM0022,Event Campaign 022,Event,Registered,True,2024-05-22,False,True,L00374
CM004230,L00519,Lead,CAM0022,Event Campaign 022,Event,Registered,True,2024-05-22,False,True,L00519
CM004231,L00527,Lead,CAM0022,Event Campaign 022,Event,Registered,True,2024-05-22,False,True,C00188
CM004232,L00202,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-22,True,True,C00132
CM004233,L00263,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-22,True,True,L00263
CM004234,L00266,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-22,True,True,L00266
CM004235,L00374,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-22,True,True,L00374
CM004236,L00519,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-22,True,True,L00519
CM004237,L00527,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-22,True,True,C00188
CM004238,L00202,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-12,True,True,C00132
CM004239,L00263,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-12,True,True,L00263
CM004240,L00266,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-12,True,True,L00266
CM004241,L00374,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-12,True,False,L00374
CM004242,L00519,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-12,True,True,L00519
CM004243,L00527,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-12,True,True,C00188
CM004244,L00202,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-05-08,True,True,C00132
CM004245,L00263,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-05-08,True,False,L00263
CM004246,L00266,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-05-08,True,True,L00266
CM004247,L00374,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-05-08,True,True,L00374
CM004248,L00519,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-05-08,True,True,L00519
CM004249,L00527,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-05-08,True,True,C00188
CM004250,L00202,Lead,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-21,True,True,C00132
CM004251,L00263,Lead,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-21,True,True,L00263
CM004252,L00266,Lead,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-21,True,False,L00266
CM004253,L00374,Lead,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-21,True,True,L00374
CM004254,L00519,Lead,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-21,True,True,L00519
CM004255,L00527,Lead,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-21,True,True,C00188
CM004256,L00202,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-11-25,True,True,C00132
CM004257,L00263,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-11-25,True,True,L00263
CM004258,L00266,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-11-25,True,True,L00266
CM004259,L00374,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-11-25,True,True,L00374
CM004260,L00519,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-11-25,True,True,L00519
CM004261,L00527,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-11-25,True,False,C00188
CM004262,L00202,Lead,CAM0048,Event Campaign 048,Event,Registered,True,2025-07-23,False,True,C00132
CM004263,L00263,Lead,CAM0048,Event Campaign 048,Event,Registered,True,2025-07-23,False,True,L00263
CM004264,L00266,Lead,CAM0048,Event Campaign 048,Event,Registered,True,2025-07-23,False,True,L00266
CM004265,L00374,Lead,CAM0048,Event Campaign 048,Event,Registered,True,2025-07-23,False,True,L00374
CM004266,L00519,Lead,CAM0048,Event Campaign 048,Event,Registered,True,2025-07-23,False,True,L00519
CM004267,C00362,Contact,CAM0048,Event Campaign 048,Event,Registered,True,2025-07-23,False,True,C00362
CM004268,L00202,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Clicked,True,2024-03-14,False,True,C00132
CM004269,L00263,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Clicked,True,2024-03-14,False,True,L00263
CM004270,L00266,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Clicked,True,2024-03-14,False,True,L00266
CM004271,L00374,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Clicked,True,2024-03-14,False,True,L00374
CM004272,L00519,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Clicked,True,2024-03-14,False,True,L00519
CM004273,C00362,Contact,CAM0024,Advertisement Campaign 024,Advertisement,Clicked,True,2024-03-14,False,True,C00362
CM004274,L00202,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Clicked,True,2024-11-26,False,True,C00132
CM004275,L00263,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Clicked,True,2024-11-26,False,True,L00263
CM004276,L00266,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Clicked,True,2024-11-26,False,True,L00266
CM004277,L00519,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Clicked,True,2024-11-26,False,True,L00519
CM004278,L00527,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Clicked,True,2024-11-26,False,True,C00188
CM004279,C00362,Contact,CAM0028,Telemarketing Campaign 028,Telemarketing,Clicked,True,2024-11-26,False,True,C00362
CM004280,L00591,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-03,True,True,L00591
CM004281,C00237,Contact,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-03,True,True,C00237
CM004282,C00335,Contact,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-03,True,True,C00335
CM004283,L00591,Lead,CAM0016,Content Syndication Campaign 016,Content Syndication,Sent,False,2023-09-08,True,True,L00591
CM004284,C00237,Contact,CAM0016,Content Syndication Campaign 016,Content Syndication,Sent,False,2023-09-08,True,True,C00237
CM004285,C00335,Contact,CAM0016,Content Syndication Campaign 016,Content Syndication,Sent,False,2023-09-08,True,True,C00335
CM004286,L00591,Lead,CAM0052,Advertisement Campaign 052,Advertisement,Clicked,True,2025-05-11,False,True,L00591
CM004287,C00237,Contact,CAM0052,Advertisement Campaign 052,Advertisement,Clicked,True,2025-05-11,False,True,C00237
CM004288,C00335,Contact,CAM0052,Advertisement Campaign 052,Advertisement,Clicked,True,2025-05-11,False,True,C00335
CM004289,L00591,Lead,CAM0012,Telemarketing Campaign 012,Telemarketing,Sent,False,2023-10-26,True,True,L00591
CM004290,C00237,Contact,CAM0012,Telemarketing Campaign 012,Telemarketing,Sent,False,2023-10-26,True,True,C00237
CM004291,C00335,Contact,CAM0012,Telemarketing Campaign 012,Telemarketing,Sent,False,2023-10-26,True,True,C00335
CM004292,L00591,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-14,True,False,L00591
CM004293,C00237,Contact,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-14,True,True,C00237
CM004294,C00335,Contact,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-14,True,True,C00335
CM004295,L00591,Lead,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-07-13,True,True,L00591
CM004296,C00237,Contact,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-07-13,True,True,C00237
CM004297,C00335,Contact,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-07-13,True,True,C00335
CM004298,L00591,Lead,CAM0049,Webinar Campaign 049,Webinar,Sent,False,2025-10-20,True,True,L00591
CM004299,C00237,Contact,CAM0049,Webinar Campaign 049,Webinar,Sent,False,2025-10-20,True,True,C00237
